,summary,Hazard,Causes,Impacts,Mitigation,Adaptation,Resilience,Vulnerability,word
Balearen,3.0704980372554935,-0.3377215374859501,-0.2229637390546414,0.08868573613454118,0.13757976193825747,0.1942110308760478,0.26851594672361095,0.4027185908033151,Balearen
süßwasser+fluss balearen,3.0704980372554935,-0.3377215374859501,-0.2229637390546414,0.08868573613454118,0.13757976193825747,0.1942110308760478,0.26851594672361095,0.4027185908033151,süßwasser+fluss balearen
Meer,11.329723167348556,-0.19508520313472788,-0.4983818075988899,0.19802389522593683,0.09565075514661976,0.16999382118532777,-1.0370739188602622,-0.9028712747805581,Meer
balearen meer,3.1221773164054105,-0.35441237817928256,-0.23965457974797394,0.0948208328806615,0.14377656595937374,0.20433667085628215,0.2518251060302784,0.38602775010998264,balearen meer
der heiß+t,3.170193903812187,-0.3696745163386781,-0.25491671790736947,0.09982423284404127,0.14973275204231162,0.21382999645078946,0.23656296787088296,0.3707656119505871,der heiß+t
heiß+t fließ+t,3.2282754858617855,-0.38782985127561437,-0.2730720528443059,0.10503144187248219,0.15717603056340143,0.22541155392075665,0.21840763293394638,0.3526102770136507,heiß+t fließ+t
fließ+t manchmal,3.30911549795309,-0.4125626944420136,-0.29780489601070526,0.11085477033683326,0.16792312196884224,0.24167225021083033,0.1936747897675475,0.32787743384725154,fließ+t manchmal
manchmal stark+en,3.455833365308901,-0.4559453956481125,-0.3411875972168039,0.11772666641649722,0.18831409289928983,0.2713713873693849,0.15029208856144843,0.28449473264115266,manchmal stark+en
hoch+e wasser+verbrauch,4.867017137582515,-0.7983630139501929,-0.6836052155188845,0.0890789766804383,0.3639894108784558,0.5020891555034921,-0.1921255297406319,-0.05792288566092774,hoch+e wasser+verbrauch
wasser+verbrauch insel,3.8311809131515386,-0.5590548500086164,-0.4442970515773079,0.22131164150338056,0.15533777783517003,0.2478224621564651,0.047182634200944665,0.18138527828064863,wasser+verbrauch insel
fallenden,4.403236439002248,0.01845351163948269,-0.5834637883492905,0.20825074972911836,-0.0751466987771161,0.004900501258279815,-0.09198410257103795,0.04221854150866614,fallenden
insel fall+end+en,3.89147952459603,-0.5746711877575419,-0.4599133893262335,0.3318011487521754,0.04840370024594087,0.12845090028133702,0.031566296452019076,0.16576894053172309,insel fall+end+en
fall+end+en grund+wasser+spiegel,4.491453811516075,-0.7180582000274471,-0.6033004015961386,0.5251203530672657,-0.13757238361659127,-0.06382325537460326,-0.11182071581788615,0.022381928261818045,fall+end+en grund+wasser+spiegel
Fluss,27.136656072642744,0.3370106140319732,-0.9233222941304068,-0.06235666513063643,0.03484265850728967,0.17291377197376473,-1.9105297142381445,-1.7763270701584404,Fluss
grund+wasser+spiegel fluss,3.363959672816649,-0.42900051609740136,-0.3142427176660928,0.230839240196701,0.06725884173451283,0.127492326400569,0.1772369681121597,0.3114396121918638,grund+wasser+spiegel fluss
versiegen,10.586352389815774,0.01799353493619437,-0.3845705615250365,0.1423270744005983,0.00417238220438934,0.05527605128658464,-0.9692099388852852,-0.835007294805581,versiegen
fluss versieg+en,3.307317035537461,-0.41201905934838295,-0.29726126091707444,0.21372223735555687,0.07328546279136972,0.13164864364459541,0.19421842486117802,0.32842106894088213,fluss versieg+en
lassen,26.447435229160252,0.20583570833689124,-0.2359551460337031,0.033216027445301256,-0.06685872800504633,-0.010509656490845298,-1.884803464556927,-1.7506008204772228,lassen
versieg+en lass+en,3.2318426981846904,-0.38893423128348437,-0.27417643285217597,0.1909435102899476,0.08015926343348312,0.13570399110280093,0.21730325292607652,0.35150589700578067,versieg+en lass+en
lass+en ibizaheute,3.1722376282552927,-0.3703189772220182,-0.2555611787907096,0.1729948633484122,0.08463276906358833,0.13766805595257478,0.23591850698754283,0.3701211510672469,lass+en ibizaheute
fähr+verbindung+en wattenmeer,4.994689823280842,0.92839353128291,-0.7094992762249965,-0.7753893955748437,-0.4219582688306386,-0.37870404281680975,-0.21801959044674402,-0.08381694636703983,fähr+verbindung+en wattenmeer
wattenmeer niedrigwasser,5.6873634787286615,1.0139701267385108,-0.8393707437428374,-0.8998441473368125,-0.541947548091346,-0.49680305354712023,-0.34789105796458497,-0.21368841388488083,wattenmeer niedrigwasser
beeinflusst,7.779745823985056,0.7325977297891711,-0.41037755208010956,-0.2193481555258952,-0.5015315485235533,-0.5126262729133699,-0.6611679449332971,-0.5269653008535929,beeinflusst
niedrigwasser beeinfluss+t,4.911011388892146,0.9022525461642259,-0.6926038696059525,-0.7459011067594609,-0.3821884356535674,-0.33459781623125995,-0.2011241838277001,-0.06692153974799593,niedrigwasser beeinfluss+t
Fahrten,4.481430760689901,0.811734059510026,-0.601066325159659,-0.6472986227439839,-0.2779684996673251,-0.2280319229735179,-0.1095866393814064,0.024616004698297715,Fahrten
beeinfluss+t fahrt+en,4.481430760689901,0.811734059510026,-0.601066325159659,-0.6472986227439839,-0.2779684996673251,-0.2280319229735179,-0.1095866393814064,0.024616004698297715,beeinfluss+t fahrt+en
fahrt+en insel+n,4.273160550436062,0.7519392184209602,-0.5534776926855903,-0.5922988330136674,-0.21718856255770796,-0.16485469145037374,-0.06199800690733796,0.07220463717236643,fahrt+en insel+n
Halligen,4.902749605208767,0.8764797508836757,-0.6909201551482397,-0.7211976273184814,-0.33956298817615144,-0.2845428200094918,-0.19944046936998713,-0.06523782529028306,Halligen
insel+n hallige+n,4.02060835032704,0.913140856717218,-0.4925571856025629,-0.7056838955352283,-0.5048121293880907,-0.5340541565643192,-0.0010774998243102765,0.13312514425539373,insel+n hallige+n
hallige+n hier,2.7454940644188537,0.4491571661811711,-0.11108500929748275,-0.32421171923014813,-0.12333995308301071,-0.15258198025923908,0.3803946764807697,0.514597320560474,hallige+n hier
thema fähr+verbindung+en,2.875684409057205,0.5300733117758367,-0.15741466473676505,-0.37054137466943043,-0.1696696085222928,-0.19891163569852113,0.33406502104148755,0.46826766512119167,thema fähr+verbindung+en
ost+wind sorg+t,6.180626572429983,0.5489400018604793,-0.9225436169487433,-0.5069261639543907,0.08296260057364016,0.2176004916012677,-0.431063931170491,-0.2968612870907867,ost+wind sorg+t
sorg+t niedrigwasser,3.899006054577938,0.8878962778778628,-0.46184562634718235,-0.6749723362798478,-0.4741005701327103,-0.5033425973089387,0.02963405943107009,0.16383670351077426,sorg+t niedrigwasser
niedrigwasser wattenmeer,3.0441281490204504,0.6168947906885327,-0.21433850149695147,-0.42746521142961685,-0.22659344528247927,-0.25583547245870764,0.277141184281301,0.41134382836100536,niedrigwasser wattenmeer
Änderungen,3.516756823966603,0.5010299858296661,-0.3586631715661196,-0.4079553019403656,-0.041045074886896675,0.0078828820970565,0.13281651421213292,0.2670191582918371,Änderungen
wattenmeer änderung+en,2.8471840206798187,0.5135290457672311,-0.1474544063991329,-0.3605811163317982,-0.15970935018466081,-0.18895137736088924,0.3440252793791196,0.47822792345882387,wattenmeer änderung+en
Fahrplan,2.7729336338447177,0.46741103121227656,-0.12102979686049288,-0.3341565067931583,-0.13328474064602075,-0.16252676782224912,0.3704498889177596,0.5046525329974637,Fahrplan
änderung+en fahr+plan,2.7729336338447177,0.46741103121227656,-0.12102979686049288,-0.3341565067931583,-0.13328474064602075,-0.16252676782224912,0.3704498889177596,0.5046525329974637,änderung+en fahr+plan
fahr+plan fähre+n,2.74912829151913,0.45161509916110876,-0.11240784001989046,-0.325534549952556,-0.1246627838054184,-0.15390481098164682,0.37907184575836195,0.5132744898380661,fahr+plan fähre+n
nordfriesischen,2.81137277988245,0.4918552850794841,-0.13479686131176016,-0.34792357124442574,-0.14705180509728824,-0.17629383227351658,0.3566828244664923,0.4908854685461963,nordfriesischen
fähre+n norden+friesisch+en,2.81137277988245,0.4918552850794841,-0.13479686131176016,-0.34792357124442574,-0.14705180509728824,-0.17629383227351658,0.3566828244664923,0.4908854685461963,fähre+n norden+friesisch+en
norden+friesisch+en insel+n,2.928248642348907,0.5590730861795371,-0.17552847482255274,-0.3886551847552181,-0.18778341860808068,-0.21702544578430896,0.3159512109556998,0.45015385503540395,norden+friesisch+en insel+n
bei niedrigwasser,5.795180842127848,0.9951902241032312,-0.8581506463781172,-0.8803706100009051,-0.4927153774747743,-0.4352342706325632,-0.3666709605998647,-0.23246831652016048,bei niedrigwasser
Donnerstagabend,5.784347280566514,0.42993438936415024,-0.18650676440832034,-0.12390383031981492,-0.10151319584975657,-0.2788735693578702,-0.36479980236138626,-0.23059715828168217,Donnerstagabend
niedrigwasser donnerstag+abend,3.0441281490204504,0.6168947906885327,-0.21433850149695147,-0.42746521142961685,-0.22659344528247927,-0.25583547245870764,0.277141184281301,0.41134382836100536,niedrigwasser donnerstag+abend
Freitagmorgen,2.822522934636496,0.49871330440769795,-0.1387551061487799,-0.3518818160814452,-0.15101004993430775,-0.18025207711053617,0.35272457962947273,0.4869272237091768,Freitagmorgen
donnerstag+abend freitag+morgen,2.822522934636496,0.49871330440769795,-0.1387551061487799,-0.3518818160814452,-0.15101004993430775,-0.18025207711053617,0.35272457962947273,0.4869272237091768,donnerstag+abend freitag+morgen
blieben,3.2459970407035477,0.29327323518333814,0.47778103468299926,-0.35219797017177196,-0.29080146469657453,-0.32004349187280273,0.21293316486720587,0.34713580894691026,blieben
freitag+morgen bleib+en,2.756666440995502,0.4566736540968033,-0.11514610199758134,-0.32827281193024677,-0.12740104578310926,-0.1566430729593377,0.3763335837806711,0.5105362278603752,freitag+morgen bleib+en
+1317,2.7192286139982884,0.43101203287488626,-0.10147220578557835,-0.3145989157182436,-0.1137271495711062,-0.14296917674733461,0.3900074799926742,0.5242101240723784,+1317
bleib+en +1317,2.7192286139982884,0.43101203287488626,-0.10147220578557835,-0.3145989157182436,-0.1137271495711062,-0.14296917674733461,0.3900074799926742,0.5242101240723784,bleib+en +1317
+1317 chars,2.7022604656153857,0.4189207569912517,-0.09521259572696184,-0.3083393056596274,-0.10746753951248987,-0.1367095666887183,0.39626709005129046,0.5304697341309949,+1317 chars
insel+n hallig+en,3.2716939214136995,0.31088912027084165,-0.28643183305857733,-0.3167093052288189,0.06492533391351103,0.11994550208017049,0.20504785271967527,0.3392504967993793,insel+n hallig+en
Fährpläne,3.9202304156471954,0.2756622495710524,-0.467274395070638,-0.334422489569245,0.14836410291368562,0.24289128965646367,0.024205290707614284,0.15840793478731843,Fährpläne
hallig+en fähr+plan+e,3.2584012068085917,0.27788156426431754,-0.2823606112143361,-0.30458057483712414,0.08307465768900678,0.14055576453121768,0.20911907456391624,0.3433217186436203,hallig+en fähr+plan+e
Pellworm,3.9591818232140903,0.22278790751931016,-0.4771613571139472,-0.31740174584411096,0.17861882772376045,0.27810395495393253,0.014318328664305211,0.14852097274400955,Pellworm
fähr+plan+e pellworm,3.9591818232140903,0.22278790751931016,-0.4771613571139472,-0.31740174584411096,0.17861882772376045,0.27810395495393253,0.014318328664305211,0.14852097274400955,fähr+plan+e pellworm
Föhr,4.0074269729147,0.18710745766528525,-0.4892733462254732,-0.30720349631617644,0.19919778315612063,0.3025546667875458,0.002206339552779482,0.13640898363248352,Föhr
pellworm föhr,4.0074269729147,0.18710745766528525,-0.4892733462254732,-0.30720349631617644,0.19919778315612063,0.3025546667875458,0.002206339552779482,0.13640898363248352,pellworm föhr
Amrum,4.04673463821133,0.16465646123834002,-0.49903425723812916,-0.3012524778433882,0.21215667834353094,0.31812129010719076,-0.007554571459876674,0.12664807261982752,Amrum
föhr amrum,4.04673463821133,0.16465646123834002,-0.49903425723812916,-0.3012524778433882,0.21215667834353094,0.31812129010719076,-0.007554571459876674,0.12664807261982752,föhr amrum
Hooge,4.104939355652295,0.13670527179366246,-0.5133149330010307,-0.2942823389314088,0.22822862783239772,0.33757573429410587,-0.021835247222778142,0.11236739685692591,Hooge
amrum hooge,4.104939355652295,0.13670527179366246,-0.5133149330010307,-0.2942823389314088,0.22822862783239772,0.33757573429410587,-0.021835247222778142,0.11236739685692591,amrum hooge
Langeneß,4.219533052240971,0.09142523335078735,-0.5408484342917793,-0.28385415666343744,0.253909495332318,0.3689231847704543,-0.04936874851352677,0.08483389556617753,Langeneß
hooge langeneß,4.219533052240971,0.09142523335078735,-0.5408484342917793,-0.28385415666343744,0.253909495332318,0.3689231847704543,-0.04936874851352677,0.08483389556617753,hooge langeneß
langeneß änder+n,4.372022867954161,0.0414484232107038,-0.5763497643421036,-0.273301558238421,0.28138809188454145,0.4027080577879356,-0.08487007856385127,0.049332565515852835,langeneß änder+n
änder+n wegen,4.725804764360317,-0.05385397579405878,-0.6541618304362332,-0.2550356100076816,0.33018292202438265,0.4630283930420298,-0.16268214465798073,-0.02847950057827649,änder+n wegen
niedriger,12.945883879792047,-0.029684771152340462,-0.4357298835533242,-0.32589726152753945,0.4349244734393764,0.398385537508867,-1.1704221682167653,-1.0362195241370613,niedriger
wegen niedrig+er,5.054700015146515,-0.12921823985677244,-0.7214424700207117,-0.24173553535070594,0.364926629175048,0.5061004178049033,-0.2299627842424593,-0.09576014016275511,wegen niedrig+er
niedrig+er wasser+stand+e,8.741097854105414,-0.4212274968549601,-1.2691597578705944,-0.20191511026232115,0.4926744595858601,0.6747997736006389,-0.7776800720923418,-0.6434774280126377,niedrig+er wasser+stand+e
Reedereien,4.603923448424687,-0.06893570024453467,-0.6280328270268989,-0.24931971441745013,0.329900743090489,0.46045813486745646,-0.13655314124864654,-0.002350497168942289,Reedereien
der reederei+en,4.603923448424687,-0.06893570024453467,-0.6280328270268989,-0.24931971441745013,0.329900743090489,0.46045813486745646,-0.13655314124864654,-0.002350497168942289,der reederei+en
reederei+en bitt+en,4.281508502612462,-0.007672121516094367,-0.5554293648717218,-0.258271255780814,0.2943436980241228,0.41488870889208673,-0.06394967909346927,0.07025296498623503,reederei+en bitt+en
Fahrgäste,4.145403631987904,0.017817426446381984,-0.523124125383123,-0.261682721128287,0.2777880191363919,0.3934364415510947,-0.03164443960487046,0.10255820447483371,Fahrgäste
bitt+en fahr+gast+e,4.145403631987904,0.017817426446381984,-0.523124125383123,-0.261682721128287,0.2777880191363919,0.3934364415510947,-0.03164443960487046,0.10255820447483371,bitt+en fahr+gast+e
vorab,3.9296463301158653,0.05671322208292773,-0.4696733929885652,-0.26617522005399197,0.2497240162933789,0.35661438916737503,0.021806292789687327,0.15600893686939143,vorab
fahr+gast+e vorab,3.9296463301158653,0.05671322208292773,-0.4696733929885652,-0.26617522005399197,0.2497240162933789,0.35661438916737503,0.021806292789687327,0.15600893686939143,fahr+gast+e vorab
vorab aktuell+e,3.1251294622594616,0.07647495098540015,-0.24059967374715827,-0.23720770802279026,0.16877239348656858,0.23364354498302073,0.250880012031094,0.38508265611079834,vorab aktuell+e
aktuell+e abfahrt+s+zeit+en,3.0859344139776486,0.08210618838273266,-0.22797846444738692,-0.23630702957473798,0.16143668150716547,0.22300439443139217,0.2635012213308654,0.39770386541056957,aktuell+e abfahrt+s+zeit+en
informieren,3.0233235065166166,0.08968408081416096,-0.2074806886222671,-0.2343104871404345,0.14991578132993175,0.20599736470216481,0.28399899715598537,0.4182016412356894,informieren
abfahrt+s+zeit+en informier+en,3.0233235065166166,0.08968408081416096,-0.2074806886222671,-0.2343104871404345,0.14991578132993175,0.20599736470216481,0.28399899715598537,0.4182016412356894,abfahrt+s+zeit+en informier+en
hin+zu+füg+en fähr+plan+e,3.008454004986438,0.05588714956962691,-0.202550290701096,-0.22477025432388398,0.16288497820224687,0.2203660850444579,0.2889293950771565,0.42313203915686065,hin+zu+füg+en fähr+plan+e
üb…,3.06673942929191,-0.017494974171758045,-0.22173888554229826,-0.21084637121913913,0.2002773075698134,0.26719710010817005,0.2697408002359543,0.4039434443156584,üb…
vorab üb…,3.06673942929191,-0.017494974171758045,-0.22173888554229826,-0.21084637121913913,0.2002773075698134,0.26719710010817005,0.2697408002359543,0.4039434443156584,vorab üb…
+1520,3.5772483098005385,0.09794840471881686,-0.3757178398127766,-0.2651890710126761,0.20598286893213008,0.2961321164989677,0.11576184596547581,0.24996449004517993,+1520
üb… +1520,3.0438753920589408,-0.011474563266898209,-0.21425546706375848,-0.2108635013393904,0.19511660016996837,0.2599877516664205,0.277224218714494,0.41142686279419804,üb… +1520
+1520 chars,3.0194011343814458,-0.0051288310281777695,-0.2061824753429438,-0.2108281228237244,0.18953030329091927,0.25214985109368726,0.2852972104353087,0.4194998545150129,+1520 chars
fähr+verkehr wattenmeer,6.860238252553116,0.8531330643498642,-1.0268661353214499,-0.7473125870067879,-0.2010529637746065,-0.08287792518689303,-0.5353864495431974,-0.4011838054634933,fähr+verkehr wattenmeer
wattenmeer ost+wind,4.189697353751917,0.8159894400140106,-0.5337524642110346,-0.6359239042909529,-0.31418418986728525,-0.28466814150091707,-0.04227277843278214,0.09192986564692204,wattenmeer ost+wind
ost+wind niedrigwasser,7.277932446019457,1.0842285620014083,-1.0859707806978531,-1.0467893854018109,-0.6171132364662182,-0.542889691358347,-0.5944910949196005,-0.46028845083989645,ost+wind niedrigwasser
niedrigwasser beeinträchtig+en,5.206423420233587,0.843839315889198,-0.7510170998809803,-0.70240728542029,-0.26683053744255186,-0.19031021957322825,-0.25953741410272796,-0.1253347700230238,niedrigwasser beeinträchtig+en
beeinträchtig+en fähr+verkehr,4.556696333547522,0.6991457937663795,-0.6177218361946073,-0.5672818135046249,-0.13057534278947092,-0.05361663590471865,-0.12624215041635484,0.007960493663349357,beeinträchtig+en fähr+verkehr
fähr+verkehr wer,2.81137277988245,0.4918552850794841,-0.13479686131176016,-0.34792357124442574,-0.14705180509728824,-0.17629383227351658,0.3566828244664923,0.4908854685461963,fähr+verkehr wer
Tagen,28.96394927737257,0.21019986848371128,0.14923284081176777,-0.02632319234621765,-0.1263984785127811,-0.2045633945574103,-1.9756962060106078,-1.8414935619309039,Tagen
wer tag+en,2.953201306522407,0.5721991337007564,-0.1840137341057042,-0.39714044403836957,-0.19626867789123215,-0.2255107050674607,0.30746595167254814,0.44166859575225237,wer tag+en
tag+en ostfriesisch+en,2.9059221209322588,0.5469859716515417,-0.1678747288789565,-0.38100143881162185,-0.18012967266448449,-0.2093716998407129,0.3236049568992958,0.45780760097900014,tag+en ostfriesisch+en
insel+n reis+en,2.8515343000406213,0.5160936300664777,-0.14898116380703005,-0.36210787373969566,-0.16123610759255805,-0.19047813476878647,0.3424985219712222,0.47670116605092655,insel+n reis+en
behalt+en grund,2.7442855071290215,0.448336998107844,-0.11064471573246591,-0.32377142566513145,-0.12289965951799382,-0.15214168669422243,0.3808349700457864,0.5150376141254907,behalt+en grund
Winterwetter,2.5534225638042254,0.2982971526094437,-0.038558604627266645,-0.2516853145599323,-0.05081354841279483,-0.08005557558902306,0.4529210811509857,0.5871237252306898,Winterwetter
grund winter+wetter,2.5534225638042254,0.2982971526094437,-0.038558604627266645,-0.2516853145599323,-0.05081354841279483,-0.08005557558902306,0.4529210811509857,0.5871237252306898,grund winter+wetter
hin+zu+füg+en wer,2.514984190114475,0.26207503390644465,-0.023390480789033302,-0.23651719072169872,-0.03564542457456125,-0.06488745175078957,0.4680892049892191,0.6022918490689234,hin+zu+füg+en wer
Winterw…,2.4698746738827224,0.2162905732951562,-0.005291373527745652,-0.21841808346041114,-0.017546317313273645,-0.04678834448950191,0.48618831225050685,0.620390956330211,Winterw…
grund winterw…,2.4698746738827224,0.2162905732951562,-0.005291373527745652,-0.21841808346041114,-0.017546317313273645,-0.04678834448950191,0.48618831225050685,0.620390956330211,grund winterw…
+1573,3.352081285812976,0.2248635483697203,-0.040627686049943636,-0.11416415051383344,-0.0490844556255293,-0.10858552000765687,0.18077429001435716,0.31497693409406136,+1573
winterw… +1573,2.467524629500041,0.21379987917230558,-0.004339437329863065,-0.21746614726252841,-0.01659438111539092,-0.04583640829161927,0.4871402484483895,0.6213428925280937,winterw… +1573
+1573 char+s,3.345096310729286,0.2238273723032365,-0.04006644550103795,-0.11425335111729719,-0.04854044296115973,-0.10790117895813352,0.18286023667344917,0.3170628807531533,+1573 char+s
fähr+verkehr hier,3.13234733366105,0.38374551255836636,-0.24290663383287817,-0.33392889368938666,-0.0021071390879632804,0.03184310369363001,0.24857305194537443,0.3827756960250785,fähr+verkehr hier
thema fähr+verkehr,3.8167606441663025,0.5482693110191201,-0.440526027448547,-0.44706769484183945,-0.04805228115702198,0.014027374689620595,0.050953658329705394,0.1851563024094096,thema fähr+verkehr
sie ost+wind,3.5479641806387163,0.5412345932952167,-0.3674979322416358,-0.42891712209954225,-0.07179549592714518,-0.02697828723656852,0.12398175353661668,0.2581843976163207,sie ost+wind
ostfriesischen,5.700624354004691,0.37013726068876646,-0.841699668126073,-0.4101332415700072,0.18412913346694965,0.32045536448205547,-0.3502199823478204,-0.21601733826811642,ostfriesischen
sorg+t ostfriesisch+en,3.3053072866594166,0.206220820271362,-0.29665340877184415,-0.2841599454466712,0.12804904065215214,0.19539973478364453,0.1948262770064084,0.3290289210861126,sorg+t ostfriesisch+en
ostfriesisch+en nordseeküste,4.478456580803595,0.2890641349443768,-0.6004024373489785,-0.35568196860073686,0.17728544328635062,0.2905166530994128,-0.10892275157072594,0.025279892508978403,ostfriesisch+en nordseeküste
nordseeküste tag+en,3.5892241982154265,0.04310745348986258,-0.3790600418652818,-0.25087165242174136,0.22953764634004495,0.32317098719837883,0.1124196439129708,0.24662228799267502,nordseeküste tag+en
tag+en niedrig+e,3.8666908785242886,-0.047230092112138244,-0.4535230346057995,-0.23775163338656172,0.2833898087946098,0.3922281580573187,0.03795665117245295,0.17215929525215704,tag+en niedrig+e
wasser+stand+e fähre+n,3.526250373521539,0.006606064539805029,-0.3613590527539367,-0.2390828489270892,0.23827577665854136,0.33076046097983625,0.13012063302431587,0.2643232771040201,wasser+stand+e fähre+n
daher,10.83069003061529,0.07306456508784467,0.08560581325489312,-0.03308787477206159,0.022808128770055756,-0.05444480356450737,-0.9920280514370815,-0.8578254073573773,daher
insel+n daher,3.095861483768966,0.08749073754253522,-0.2311901778357774,-0.23831388468905532,0.16028794171478744,0.22220117865905945,0.26028950794247513,0.39449215202217924,insel+n daher
planmäßig,3.0510603806591647,0.09271790941097027,-0.21661315948134208,-0.23688656032865757,0.1522042849046829,0.2102697221692733,0.2748665262969104,0.4090691703766146,planmäßig
daher planmäßig,3.0510603806591647,0.09271790941097027,-0.21661315948134208,-0.23688656032865757,0.1522042849046829,0.2102697221692733,0.2748665262969104,0.4090691703766146,daher planmäßig
planmäßig fahr+en,3.019513874605161,0.09581248064217122,-0.20621981325002173,-0.23565407121848575,0.14661657816117496,0.2018975211292287,0.2852598725282309,0.41946251660793504,planmäßig fahr+en
beiden…,3.9495103696793743,0.11602741279605439,-0.004267071998503361,-0.16359238952853922,0.04713720525868224,0.06382795733077644,0.016764108097849,0.15096675217755323,beiden…
der beiden…,2.9868508295953133,0.09845779276713107,-0.19534356160646313,-0.23416470193454006,0.14094556852141923,0.19327943962875357,0.29613612417178947,0.4303387682514935,der beiden…
+1406,2.9652895313651557,0.09987148160188344,-0.18809864087771588,-0.23305622608621884,0.13727620129709858,0.18762967447835796,0.30338104490053663,0.4375836889802409,+1406
beiden… +1406,2.9652895313651557,0.09987148160188344,-0.18809864087771588,-0.23305622608621884,0.13727620129709858,0.18762967447835796,0.30338104490053663,0.4375836889802409,beiden… +1406
+1406 char+s,2.9520725334553055,0.10060096779960793,-0.18363144088393785,-0.23232555328779095,0.13505917775984452,0.18418514376652242,0.30784824489431456,0.4420508889740187,+1406 char+s
IT-Sicherheit,4.55943062942535,-0.7330795156874522,-0.6183217172561437,-0.8314484271888092,-0.6305766610416716,-0.6598186882179001,3.3926013200196583,0.007360612601812986,IT-Sicherheit
it+-+sicherheit rechnungshof,2.924521955771997,-0.2890127953281242,-0.17425499689681556,-0.38738170682948114,-0.18650994068234367,-0.21575196785857198,2.6513623848212884,0.4514273329611409,it+-+sicherheit rechnungshof
empfiehlt,4.31147034910973,-0.49305687598250497,0.09975609339190038,-0.16596416228350874,-0.18279996070673243,-0.12288866334985554,2.326742372568819,0.06327937214094673,empfiehlt
rechnungshof empfehl+t,2.9717258517541616,-0.3050246408362721,-0.19026684240496364,-0.4033935523376291,-0.20252178619049152,-0.23176381336672003,2.698878487880866,0.4354154874529931,rechnungshof empfehl+t
empfehl+t stadt,3.0186664837168045,-0.3206969341117203,-0.205939135680412,-0.41906584561307725,-0.21819407946593977,-0.24743610664216817,2.742614851964732,0.41974319417754474,empfehl+t stadt
stadt wien,3.675952033943534,-0.5176939178959372,-0.40293611946462865,-0.6160628293972942,-0.41519106325015676,-0.44443309042638507,3.1376405183292295,0.222746210393328,stadt wien
wien weit+er+e,3.087708900653848,-0.3433111217212402,-0.22855332328993166,-0.44168003322259713,-0.2408082670754596,-0.27005029425168786,2.8014294962001114,0.39712900656802497,wien weit+er+e
maßnahme+n ein,3.287941145746431,-0.4061433392467628,-0.29138554081545426,-0.5045122507481197,-0.3036404846009822,-0.33288251177721045,2.9430026510648783,0.33429678904250243,maßnahme+n ein
Leitfaden,4.1211260300468995,-0.6320081962085328,-0.5172503977772244,-0.7303771077098897,-0.5295053415627522,-0.5587473687389806,3.2876954277151196,0.10843193208073242,Leitfaden
ein leit+faden,4.1211260300468995,-0.6320081962085328,-0.5172503977772244,-0.7303771077098897,-0.5295053415627522,-0.5587473687389806,3.2876954277151196,0.10843193208073242,ein leit+faden
leit+faden risiko+management,5.620764389219623,-0.9423494288986091,-0.8275916304673006,-1.040718340399966,-0.8398465742528285,-0.869088601429057,3.555411692542533,-0.20190930060934395,leit+faden risiko+management
risiko+management mehr,3.9019740658640067,-0.5773643577339546,-0.4626065593026459,-0.6757332692353114,-0.47486150308817376,-0.5041035302644021,3.220891794836968,0.16307577055531078,risiko+management mehr
zehn jahr+e,3.648697828351563,-0.5102521065100922,-0.3954943080787838,-0.6086210180114492,-0.40774925186431177,-0.43699127904053997,3.126382402720919,0.23018802177917305,zehn jahr+e
alt,3.576454481091106,-0.49025370318866157,-0.37549590475735295,-0.5886226146900183,-0.387750848542881,-0.41699287571910915,3.0950509957697605,0.25018642510060374,alt
jahr+e alt,3.576454481091106,-0.49025370318866157,-0.37549590475735295,-0.5886226146900183,-0.387750848542881,-0.41699287571910915,3.0950509957697605,0.25018642510060374,jahr+e alt
Zudem,4.29981802171017,-0.4903505830308324,-0.5596966647653375,-0.3064952002571392,-0.252214935052071,-0.20517283349517645,2.8732694799456944,0.06598566509261904,Zudem
unterschiedlichen,3.408786302344575,-0.44223806679885724,-0.32748026836754884,-0.5406069783002142,-0.3397352121530768,-0.36897723932930504,3.0126836285092145,0.29820206149040795,unterschiedlichen
zudem unterschiedlich+en,3.408786302344575,-0.44223806679885724,-0.32748026836754884,-0.5406069783002142,-0.3397352121530768,-0.36897723932930504,3.0126836285092145,0.29820206149040795,zudem unterschiedlich+en
Dienststellen,3.3101627370918494,-0.41287911539013233,-0.2981213169588238,-0.5112480268914891,-0.31037626074435176,-0.3396182879205799,2.9565757423518484,0.3275610128991329,Dienststellen
unterschiedlich+en dienst+stelle+n,3.3101627370918494,-0.41287911539013233,-0.2981213169588238,-0.5112480268914891,-0.31037626074435176,-0.3396182879205799,2.9565757423518484,0.3275610128991329,unterschiedlich+en dienst+stelle+n
dienst+stelle+n aus+reich+end,3.2306244333296292,-0.3885572034875359,-0.27379940505622735,-0.48692611498889266,-0.28605434884175535,-0.31529637601798355,2.9062184304953296,0.3518829248017294,dienst+stelle+n aus+reich+end
vernetzt,3.1925415438505658,-0.37669908371748567,-0.2619412852861772,-0.4750679952188425,-0.27419622907170504,-0.3034382562479335,2.8802444989193323,0.36374104457177947,vernetzt
aus+reich+end vernetz+t,3.1925415438505658,-0.37669908371748567,-0.2619412852861772,-0.4750679952188425,-0.27419622907170504,-0.3034382562479335,2.8802444989193323,0.36374104457177947,aus+reich+end vernetz+t
